#,Image URL,Name,Subtitle,Type,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed
0840,https://img.pokemondb.net/sprites/scarlet-violet/icon/applin.png,Applin,,"['Grass', 'Dragon']",260,40,40,80,40,40,20
0841,https://img.pokemondb.net/sprites/scarlet-violet/icon/flapple.png,Flapple,,"['Grass', 'Dragon']",485,70,110,80,95,60,70
0842,https://img.pokemondb.net/sprites/scarlet-violet/icon/appletun.png,Appletun,,"['Grass', 'Dragon']",485,110,85,80,100,80,30
0843,https://img.pokemondb.net/sprites/scarlet-violet/icon/silicobra.png,Silicobra,,['Ground'],315,52,57,75,35,50,46
0844,https://img.pokemondb.net/sprites/scarlet-violet/icon/sandaconda.png,Sandaconda,,['Ground'],510,72,107,125,65,70,71
0845,https://img.pokemondb.net/sprites/scarlet-violet/icon/cramorant.png,Cramorant,,"['Flying', 'Water']",475,70,85,55,85,95,85
0846,https://img.pokemondb.net/sprites/scarlet-violet/icon/arrokuda.png,Arrokuda,,['Water'],280,41,63,40,40,30,66
0847,https://img.pokemondb.net/sprites/scarlet-violet/icon/barraskewda.png,Barraskewda,,['Water'],490,61,123,60,60,50,136
0848,https://img.pokemondb.net/sprites/scarlet-violet/icon/toxel.png,Toxel,,"['Electric', 'Poison']",242,40,38,35,54,35,40
0849,https://img.pokemondb.net/sprites/scarlet-violet/icon/toxtricity-amped.png,Toxtricity,Amped Form,"['Electric', 'Poison']",502,75,98,70,114,70,75
0849,https://img.pokemondb.net/sprites/scarlet-violet/icon/toxtricity-low-key.png,Toxtricity,Low Key Form,"['Electric', 'Poison']",502,75,98,70,114,70,75
0850,https://img.pokemondb.net/sprites/scarlet-violet/icon/sizzlipede.png,Sizzlipede,,"['Fire', 'Bug']",305,50,65,45,50,50,45
0851,https://img.pokemondb.net/sprites/scarlet-violet/icon/centiskorch.png,Centiskorch,,"['Fire', 'Bug']",525,100,115,65,90,90,65
0852,https://img.pokemondb.net/sprites/scarlet-violet/icon/clobbopus.png,Clobbopus,,['Fighting'],310,50,68,60,50,50,32
0853,https://img.pokemondb.net/sprites/scarlet-violet/icon/grapploct.png,Grapploct,,['Fighting'],480,80,118,90,70,80,42
0854,https://img.pokemondb.net/sprites/scarlet-violet/icon/sinistea.png,Sinistea,,['Ghost'],308,40,45,45,74,54,50
0855,https://img.pokemondb.net/sprites/scarlet-violet/icon/polteageist.png,Polteageist,,['Ghost'],508,60,65,65,134,114,70
0856,https://img.pokemondb.net/sprites/scarlet-violet/icon/hatenna.png,Hatenna,,['Psychic'],265,42,30,45,56,53,39
0857,https://img.pokemondb.net/sprites/scarlet-violet/icon/hattrem.png,Hattrem,,['Psychic'],370,57,40,65,86,73,49
0858,https://img.pokemondb.net/sprites/scarlet-violet/icon/hatterene.png,Hatterene,,"['Psychic', 'Fairy']",510,57,90,95,136,103,29
0859,https://img.pokemondb.net/sprites/scarlet-violet/icon/impidimp.png,Impidimp,,"['Dark', 'Fairy']",265,45,45,30,55,40,50
0860,https://img.pokemondb.net/sprites/scarlet-violet/icon/morgrem.png,Morgrem,,"['Dark', 'Fairy']",370,65,60,45,75,55,70
0861,https://img.pokemondb.net/sprites/scarlet-violet/icon/grimmsnarl.png,Grimmsnarl,,"['Dark', 'Fairy']",510,95,120,65,95,75,60
0862,https://img.pokemondb.net/sprites/scarlet-violet/icon/obstagoon.png,Obstagoon,,"['Dark', 'Normal']",520,93,90,101,60,81,95
0863,https://img.pokemondb.net/sprites/scarlet-violet/icon/perrserker.png,Perrserker,,['Steel'],440,70,110,100,50,60,50
0864,https://img.pokemondb.net/sprites/scarlet-violet/icon/cursola.png,Cursola,,['Ghost'],510,60,95,50,145,130,30
0865,https://img.pokemondb.net/sprites/scarlet-violet/icon/sirfetchd.png,Sirfetch'd,,['Fighting'],507,62,135,95,68,82,65
0866,https://img.pokemondb.net/sprites/scarlet-violet/icon/mr-rime.png,Mr. Rime,,"['Ice', 'Psychic']",520,80,85,75,110,100,70
0867,https://img.pokemondb.net/sprites/scarlet-violet/icon/runerigus.png,Runerigus,,"['Ground', 'Ghost']",483,58,95,145,50,105,30
0868,https://img.pokemondb.net/sprites/scarlet-violet/icon/milcery.png,Milcery,,['Fairy'],270,45,40,40,50,61,34
0869,https://img.pokemondb.net/sprites/scarlet-violet/icon/alcremie.png,Alcremie,,['Fairy'],495,65,60,75,110,121,64
0870,https://img.pokemondb.net/sprites/scarlet-violet/icon/falinks.png,Falinks,,['Fighting'],470,65,100,100,70,60,75
0871,https://img.pokemondb.net/sprites/scarlet-violet/icon/pincurchin.png,Pincurchin,,['Electric'],435,48,101,95,91,85,15
0872,https://img.pokemondb.net/sprites/scarlet-violet/icon/snom.png,Snom,,"['Ice', 'Bug']",185,30,25,35,45,30,20
0873,https://img.pokemondb.net/sprites/scarlet-violet/icon/frosmoth.png,Frosmoth,,"['Ice', 'Bug']",475,70,65,60,125,90,65
0874,https://img.pokemondb.net/sprites/scarlet-violet/icon/stonjourner.png,Stonjourner,,['Rock'],470,100,125,135,20,20,70
0875,https://img.pokemondb.net/sprites/scarlet-violet/icon/eiscue-ice.png,Eiscue,Ice Face,['Ice'],470,75,80,110,65,90,50
0875,https://img.pokemondb.net/sprites/scarlet-violet/icon/eiscue-noice.png,Eiscue,Noice Face,['Ice'],470,75,80,70,65,50,130
0876,https://img.pokemondb.net/sprites/scarlet-violet/icon/indeedee-male.png,Indeedee,Male,"['Psychic', 'Normal']",475,60,65,55,105,95,95
0876,https://img.pokemondb.net/sprites/scarlet-violet/icon/indeedee-female.png,Indeedee,Female,"['Psychic', 'Normal']",475,70,55,65,95,105,85
0877,https://img.pokemondb.net/sprites/scarlet-violet/icon/morpeko-full-belly.png,Morpeko,Full Belly Mode,"['Electric', 'Dark']",436,58,95,58,70,58,97
0877,https://img.pokemondb.net/sprites/scarlet-violet/icon/morpeko-hangry.png,Morpeko,Hangry Mode,"['Electric', 'Dark']",436,58,95,58,70,58,97
0878,https://img.pokemondb.net/sprites/scarlet-violet/icon/cufant.png,Cufant,,['Steel'],330,72,80,49,40,49,40
0879,https://img.pokemondb.net/sprites/scarlet-violet/icon/copperajah.png,Copperajah,,['Steel'],500,122,130,69,80,69,30
0880,https://img.pokemondb.net/sprites/scarlet-violet/icon/dracozolt.png,Dracozolt,,"['Electric', 'Dragon']",505,90,100,90,80,70,75
0881,https://img.pokemondb.net/sprites/scarlet-violet/icon/arctozolt.png,Arctozolt,,"['Electric', 'Ice']",505,90,100,90,90,80,55
0882,https://img.pokemondb.net/sprites/scarlet-violet/icon/dracovish.png,Dracovish,,"['Water', 'Dragon']",505,90,90,100,70,80,75
0883,https://img.pokemondb.net/sprites/scarlet-violet/icon/arctovish.png,Arctovish,,"['Water', 'Ice']",505,90,90,100,80,90,55
0884,https://img.pokemondb.net/sprites/scarlet-violet/icon/duraludon.png,Duraludon,,"['Steel', 'Dragon']",535,70,95,115,120,50,85
0885,https://img.pokemondb.net/sprites/scarlet-violet/icon/dreepy.png,Dreepy,,"['Dragon', 'Ghost']",270,28,60,30,40,30,82
0886,https://img.pokemondb.net/sprites/scarlet-violet/icon/drakloak.png,Drakloak,,"['Dragon', 'Ghost']",410,68,80,50,60,50,102
0887,https://img.pokemondb.net/sprites/scarlet-violet/icon/dragapult.png,Dragapult,,"['Dragon', 'Ghost']",600,88,120,75,100,75,142
0888,https://img.pokemondb.net/sprites/scarlet-violet/icon/zacian-hero.png,Zacian,Hero of Many Battles,['Fairy'],660,92,120,115,80,115,138
0888,https://img.pokemondb.net/sprites/scarlet-violet/icon/zacian-crowned.png,Zacian,Crowned Sword,"['Fairy', 'Steel']",700,92,150,115,80,115,148
0889,https://img.pokemondb.net/sprites/scarlet-violet/icon/zamazenta-hero.png,Zamazenta,Hero of Many Battles,['Fighting'],660,92,120,115,80,115,138
0889,https://img.pokemondb.net/sprites/scarlet-violet/icon/zamazenta-crowned.png,Zamazenta,Crowned Shield,"['Fighting', 'Steel']",700,92,120,140,80,140,128
0890,https://img.pokemondb.net/sprites/scarlet-violet/icon/eternatus.png,Eternatus,,"['Poison', 'Dragon']",690,140,85,95,145,95,130
0890,https://img.pokemondb.net/sprites/scarlet-violet/icon/eternatus-eternamax.png,Eternatus,Eternamax,"['Poison', 'Dragon']",1125,255,115,250,125,250,130
0891,https://img.pokemondb.net/sprites/scarlet-violet/icon/kubfu.png,Kubfu,,['Fighting'],385,60,90,60,53,50,72
0892,https://img.pokemondb.net/sprites/scarlet-violet/icon/urshifu-single-strike.png,Urshifu,Single Strike Style,"['Fighting', 'Dark']",550,100,130,100,63,60,97
0892,https://img.pokemondb.net/sprites/scarlet-violet/icon/urshifu-rapid-strike.png,Urshifu,Rapid Strike Style,"['Fighting', 'Water']",550,100,130,100,63,60,97
0893,https://img.pokemondb.net/sprites/scarlet-violet/icon/zarude.png,Zarude,,"['Dark', 'Grass']",600,105,120,105,70,95,105
0894,https://img.pokemondb.net/sprites/scarlet-violet/icon/regieleki.png,Regieleki,,['Electric'],580,80,100,50,100,50,200
0895,https://img.pokemondb.net/sprites/scarlet-violet/icon/regidrago.png,Regidrago,,['Dragon'],580,200,100,50,100,50,80
0896,https://img.pokemondb.net/sprites/scarlet-violet/icon/glastrier.png,Glastrier,,['Ice'],580,100,145,130,65,110,30
0897,https://img.pokemondb.net/sprites/scarlet-violet/icon/spectrier.png,Spectrier,,['Ghost'],580,100,65,60,145,80,130
0898,https://img.pokemondb.net/sprites/scarlet-violet/icon/calyrex.png,Calyrex,,"['Psychic', 'Grass']",500,100,80,80,80,80,80
0898,https://img.pokemondb.net/sprites/scarlet-violet/icon/calyrex-ice-rider.png,Calyrex,Ice Rider,"['Psychic', 'Ice']",680,100,165,150,85,130,50
0898,https://img.pokemondb.net/sprites/scarlet-violet/icon/calyrex-shadow-rider.png,Calyrex,Shadow Rider,"['Psychic', 'Ghost']",680,100,85,80,165,100,150
0899,https://img.pokemondb.net/sprites/scarlet-violet/icon/wyrdeer.png,Wyrdeer,,"['Normal', 'Psychic']",525,103,105,72,105,75,65
0900,https://img.pokemondb.net/sprites/scarlet-violet/icon/kleavor.png,Kleavor,,"['Bug', 'Rock']",500,70,135,95,45,70,85
0901,https://img.pokemondb.net/sprites/scarlet-violet/icon/ursaluna.png,Ursaluna,,"['Ground', 'Normal']",550,130,140,105,45,80,50
0901,https://img.pokemondb.net/sprites/scarlet-violet/icon/ursaluna-bloodmoon.png,Ursaluna,Bloodmoon,"['Ground', 'Normal']",555,113,70,120,135,65,52
0902,https://img.pokemondb.net/sprites/scarlet-violet/icon/basculegion-male.png,Basculegion,Male,"['Water', 'Ghost']",530,120,112,65,80,75,78
0902,https://img.pokemondb.net/sprites/scarlet-violet/icon/basculegion-female.png,Basculegion,Female,"['Water', 'Ghost']",530,120,92,65,100,75,78
0903,https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasler.png,Sneasler,,"['Fighting', 'Poison']",510,80,130,60,40,80,120
0904,https://img.pokemondb.net/sprites/scarlet-violet/icon/overqwil.png,Overqwil,,"['Dark', 'Poison']",510,85,115,95,65,65,85
0905,https://img.pokemondb.net/sprites/scarlet-violet/icon/enamorus-incarnate.png,Enamorus,Incarnate Forme,"['Fairy', 'Flying']",580,74,115,70,135,80,106
0905,https://img.pokemondb.net/sprites/scarlet-violet/icon/enamorus-therian.png,Enamorus,Therian Forme,"['Fairy', 'Flying']",580,74,115,110,135,100,46
0906,https://img.pokemondb.net/sprites/scarlet-violet/icon/sprigatito.png,Sprigatito,,['Grass'],310,40,61,54,45,45,65
0907,https://img.pokemondb.net/sprites/scarlet-violet/icon/floragato.png,Floragato,,['Grass'],410,61,80,63,60,63,83
0908,https://img.pokemondb.net/sprites/scarlet-violet/icon/meowscarada.png,Meowscarada,,"['Grass', 'Dark']",530,76,110,70,81,70,123
0909,https://img.pokemondb.net/sprites/scarlet-violet/icon/fuecoco.png,Fuecoco,,['Fire'],310,67,45,59,63,40,36
0910,https://img.pokemondb.net/sprites/scarlet-violet/icon/crocalor.png,Crocalor,,['Fire'],411,81,55,78,90,58,49
0911,https://img.pokemondb.net/sprites/scarlet-violet/icon/skeledirge.png,Skeledirge,,"['Fire', 'Ghost']",530,104,75,100,110,75,66
0912,https://img.pokemondb.net/sprites/scarlet-violet/icon/quaxly.png,Quaxly,,['Water'],310,55,65,45,50,45,50
0913,https://img.pokemondb.net/sprites/scarlet-violet/icon/quaxwell.png,Quaxwell,,['Water'],410,70,85,65,65,60,65
0914,https://img.pokemondb.net/sprites/scarlet-violet/icon/quaquaval.png,Quaquaval,,"['Water', 'Fighting']",530,85,120,80,85,75,85
0915,https://img.pokemondb.net/sprites/scarlet-violet/icon/lechonk.png,Lechonk,,['Normal'],254,54,45,40,35,45,35
0916,https://img.pokemondb.net/sprites/scarlet-violet/icon/oinkologne-male.png,Oinkologne,Male,['Normal'],489,110,100,75,59,80,65
0916,https://img.pokemondb.net/sprites/scarlet-violet/icon/oinkologne-female.png,Oinkologne,Female,['Normal'],489,115,90,70,59,90,65
0917,https://img.pokemondb.net/sprites/scarlet-violet/icon/tarountula.png,Tarountula,,['Bug'],210,35,41,45,29,40,20
0918,https://img.pokemondb.net/sprites/scarlet-violet/icon/spidops.png,Spidops,,['Bug'],404,60,79,92,52,86,35
0919,https://img.pokemondb.net/sprites/scarlet-violet/icon/nymble.png,Nymble,,['Bug'],210,33,46,40,21,25,45
0920,https://img.pokemondb.net/sprites/scarlet-violet/icon/lokix.png,Lokix,,"['Bug', 'Dark']",450,71,102,78,52,55,92
0921,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawmi.png,Pawmi,,['Electric'],240,45,50,20,40,25,60
0922,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawmo.png,Pawmo,,"['Electric', 'Fighting']",350,60,75,40,50,40,85
0923,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawmot.png,Pawmot,,"['Electric', 'Fighting']",490,70,115,70,70,60,105
0924,https://img.pokemondb.net/sprites/scarlet-violet/icon/tandemaus.png,Tandemaus,,['Normal'],305,50,50,45,40,45,75
0925,https://img.pokemondb.net/sprites/scarlet-violet/icon/maushold-family4.png,Maushold,Family of Four,['Normal'],470,74,75,70,65,75,111
0925,https://img.pokemondb.net/sprites/scarlet-violet/icon/maushold-family3.png,Maushold,Family of Three,['Normal'],470,74,75,70,65,75,111
0926,https://img.pokemondb.net/sprites/scarlet-violet/icon/fidough.png,Fidough,,['Fairy'],312,37,55,70,30,55,65
0927,https://img.pokemondb.net/sprites/scarlet-violet/icon/dachsbun.png,Dachsbun,,['Fairy'],477,57,80,115,50,80,95
0928,https://img.pokemondb.net/sprites/scarlet-violet/icon/smoliv.png,Smoliv,,"['Grass', 'Normal']",260,41,35,45,58,51,30
0929,https://img.pokemondb.net/sprites/scarlet-violet/icon/dolliv.png,Dolliv,,"['Grass', 'Normal']",354,52,53,60,78,78,33
0930,https://img.pokemondb.net/sprites/scarlet-violet/icon/arboliva.png,Arboliva,,"['Grass', 'Normal']",510,78,69,90,125,109,39
0931,https://img.pokemondb.net/sprites/scarlet-violet/icon/squawkabilly-green.png,Squawkabilly,Green Plumage,"['Normal', 'Flying']",417,82,96,51,45,51,92
0931,https://img.pokemondb.net/sprites/scarlet-violet/icon/squawkabilly-blue.png,Squawkabilly,Blue Plumage,"['Normal', 'Flying']",417,82,96,51,45,51,92
0931,https://img.pokemondb.net/sprites/scarlet-violet/icon/squawkabilly-yellow.png,Squawkabilly,Yellow Plumage,"['Normal', 'Flying']",417,82,96,51,45,51,92
0931,https://img.pokemondb.net/sprites/scarlet-violet/icon/squawkabilly-white.png,Squawkabilly,White Plumage,"['Normal', 'Flying']",417,82,96,51,45,51,92
0932,https://img.pokemondb.net/sprites/scarlet-violet/icon/nacli.png,Nacli,,['Rock'],280,55,55,75,35,35,25
0933,https://img.pokemondb.net/sprites/scarlet-violet/icon/naclstack.png,Naclstack,,['Rock'],355,60,60,100,35,65,35
0934,https://img.pokemondb.net/sprites/scarlet-violet/icon/garganacl.png,Garganacl,,['Rock'],500,100,100,130,45,90,35
0935,https://img.pokemondb.net/sprites/scarlet-violet/icon/charcadet.png,Charcadet,,['Fire'],255,40,50,40,50,40,35
0936,https://img.pokemondb.net/sprites/scarlet-violet/icon/armarouge.png,Armarouge,,"['Fire', 'Psychic']",525,85,60,100,125,80,75
0937,https://img.pokemondb.net/sprites/scarlet-violet/icon/ceruledge.png,Ceruledge,,"['Fire', 'Ghost']",525,75,125,80,60,100,85
0938,https://img.pokemondb.net/sprites/scarlet-violet/icon/tadbulb.png,Tadbulb,,['Electric'],272,61,31,41,59,35,45
0939,https://img.pokemondb.net/sprites/scarlet-violet/icon/bellibolt.png,Bellibolt,,['Electric'],495,109,64,91,103,83,45
0940,https://img.pokemondb.net/sprites/scarlet-violet/icon/wattrel.png,Wattrel,,"['Electric', 'Flying']",280,40,40,35,55,40,70
0941,https://img.pokemondb.net/sprites/scarlet-violet/icon/kilowattrel.png,Kilowattrel,,"['Electric', 'Flying']",490,70,70,60,105,60,125
0942,https://img.pokemondb.net/sprites/scarlet-violet/icon/maschiff.png,Maschiff,,['Dark'],340,60,78,60,40,51,51
0943,https://img.pokemondb.net/sprites/scarlet-violet/icon/mabosstiff.png,Mabosstiff,,['Dark'],505,80,120,90,60,70,85
0944,https://img.pokemondb.net/sprites/scarlet-violet/icon/shroodle.png,Shroodle,,"['Poison', 'Normal']",290,40,65,35,40,35,75
0945,https://img.pokemondb.net/sprites/scarlet-violet/icon/grafaiai.png,Grafaiai,,"['Poison', 'Normal']",485,63,95,65,80,72,110
0946,https://img.pokemondb.net/sprites/scarlet-violet/icon/bramblin.png,Bramblin,,"['Grass', 'Ghost']",275,40,65,30,45,35,60
0947,https://img.pokemondb.net/sprites/scarlet-violet/icon/brambleghast.png,Brambleghast,,"['Grass', 'Ghost']",480,55,115,70,80,70,90
0948,https://img.pokemondb.net/sprites/scarlet-violet/icon/toedscool.png,Toedscool,,"['Ground', 'Grass']",335,40,40,35,50,100,70
0949,https://img.pokemondb.net/sprites/scarlet-violet/icon/toedscruel.png,Toedscruel,,"['Ground', 'Grass']",515,80,70,65,80,120,100
0950,https://img.pokemondb.net/sprites/scarlet-violet/icon/klawf.png,Klawf,,['Rock'],450,70,100,115,35,55,75
0951,https://img.pokemondb.net/sprites/scarlet-violet/icon/capsakid.png,Capsakid,,['Grass'],304,50,62,40,62,40,50
0952,https://img.pokemondb.net/sprites/scarlet-violet/icon/scovillain.png,Scovillain,,"['Grass', 'Fire']",486,65,108,65,108,65,75
0953,https://img.pokemondb.net/sprites/scarlet-violet/icon/rellor.png,Rellor,,['Bug'],270,41,50,60,31,58,30
0954,https://img.pokemondb.net/sprites/scarlet-violet/icon/rabsca.png,Rabsca,,"['Bug', 'Psychic']",470,75,50,85,115,100,45
0955,https://img.pokemondb.net/sprites/scarlet-violet/icon/flittle.png,Flittle,,['Psychic'],255,30,35,30,55,30,75
0956,https://img.pokemondb.net/sprites/scarlet-violet/icon/espathra.png,Espathra,,['Psychic'],481,95,60,60,101,60,105
0957,https://img.pokemondb.net/sprites/scarlet-violet/icon/tinkatink.png,Tinkatink,,"['Fairy', 'Steel']",297,50,45,45,35,64,58
0958,https://img.pokemondb.net/sprites/scarlet-violet/icon/tinkatuff.png,Tinkatuff,,"['Fairy', 'Steel']",380,65,55,55,45,82,78
0959,https://img.pokemondb.net/sprites/scarlet-violet/icon/tinkaton.png,Tinkaton,,"['Fairy', 'Steel']",506,85,75,77,70,105,94
0960,https://img.pokemondb.net/sprites/scarlet-violet/icon/wiglett.png,Wiglett,,['Water'],245,10,55,25,35,25,95
0961,https://img.pokemondb.net/sprites/scarlet-violet/icon/wugtrio.png,Wugtrio,,['Water'],425,35,100,50,50,70,120
0962,https://img.pokemondb.net/sprites/scarlet-violet/icon/bombirdier.png,Bombirdier,,"['Flying', 'Dark']",485,70,103,85,60,85,82
0963,https://img.pokemondb.net/sprites/scarlet-violet/icon/finizen.png,Finizen,,['Water'],315,70,45,40,45,40,75
0964,https://img.pokemondb.net/sprites/scarlet-violet/icon/palafin-zero.png,Palafin,Zero Form,['Water'],457,100,70,72,53,62,100
0964,https://img.pokemondb.net/sprites/scarlet-violet/icon/palafin-hero.png,Palafin,Hero Form,['Water'],650,100,160,97,106,87,100
0965,https://img.pokemondb.net/sprites/scarlet-violet/icon/varoom.png,Varoom,,"['Steel', 'Poison']",300,45,70,63,30,45,47
0966,https://img.pokemondb.net/sprites/scarlet-violet/icon/revavroom.png,Revavroom,,"['Steel', 'Poison']",500,80,119,90,54,67,90
0967,https://img.pokemondb.net/sprites/scarlet-violet/icon/cyclizar.png,Cyclizar,,"['Dragon', 'Normal']",501,70,95,65,85,65,121
0968,https://img.pokemondb.net/sprites/scarlet-violet/icon/orthworm.png,Orthworm,,['Steel'],480,70,85,145,60,55,65
0969,https://img.pokemondb.net/sprites/scarlet-violet/icon/glimmet.png,Glimmet,,"['Rock', 'Poison']",350,48,35,42,105,60,60
0970,https://img.pokemondb.net/sprites/scarlet-violet/icon/glimmora.png,Glimmora,,"['Rock', 'Poison']",525,83,55,90,130,81,86
0971,https://img.pokemondb.net/sprites/scarlet-violet/icon/greavard.png,Greavard,,['Ghost'],290,50,61,60,30,55,34
0972,https://img.pokemondb.net/sprites/scarlet-violet/icon/houndstone.png,Houndstone,,['Ghost'],488,72,101,100,50,97,68
0973,https://img.pokemondb.net/sprites/scarlet-violet/icon/flamigo.png,Flamigo,,"['Flying', 'Fighting']",500,82,115,74,75,64,90
0974,https://img.pokemondb.net/sprites/scarlet-violet/icon/cetoddle.png,Cetoddle,,['Ice'],334,108,68,45,30,40,43
0975,https://img.pokemondb.net/sprites/scarlet-violet/icon/cetitan.png,Cetitan,,['Ice'],521,170,113,65,45,55,73
0976,https://img.pokemondb.net/sprites/scarlet-violet/icon/veluza.png,Veluza,,"['Water', 'Psychic']",478,90,102,73,78,65,70
0977,https://img.pokemondb.net/sprites/scarlet-violet/icon/dondozo.png,Dondozo,,['Water'],530,150,100,115,65,65,35
0978,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-curly.png,Tatsugiri,Curly Form,"['Dragon', 'Water']",475,68,50,60,120,95,82
0978,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-droopy.png,Tatsugiri,Droopy Form,"['Dragon', 'Water']",475,68,50,60,120,95,82
0978,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-stretchy.png,Tatsugiri,Stretchy Form,"['Dragon', 'Water']",475,68,50,60,120,95,82
0979,https://img.pokemondb.net/sprites/scarlet-violet/icon/annihilape.png,Annihilape,,"['Fighting', 'Ghost']",535,110,115,80,50,90,90
0980,https://img.pokemondb.net/sprites/scarlet-violet/icon/clodsire.png,Clodsire,,"['Poison', 'Ground']",430,130,75,60,45,100,20
0981,https://img.pokemondb.net/sprites/scarlet-violet/icon/farigiraf.png,Farigiraf,,"['Normal', 'Psychic']",520,120,90,70,110,70,60
0982,https://img.pokemondb.net/sprites/scarlet-violet/icon/dudunsparce-two-segment.png,Dudunsparce,Two-Segment Form,['Normal'],520,125,100,80,85,75,55
0982,https://img.pokemondb.net/sprites/scarlet-violet/icon/dudunsparce-three-segment.png,Dudunsparce,Three-Segment Form,['Normal'],520,125,100,80,85,75,55
0983,https://img.pokemondb.net/sprites/scarlet-violet/icon/kingambit.png,Kingambit,,"['Dark', 'Steel']",550,100,135,120,60,85,50
0984,https://img.pokemondb.net/sprites/scarlet-violet/icon/great-tusk.png,Great Tusk,,"['Ground', 'Fighting']",570,115,131,131,53,53,87
0985,https://img.pokemondb.net/sprites/scarlet-violet/icon/scream-tail.png,Scream Tail,,"['Fairy', 'Psychic']",570,115,65,99,65,115,111
0986,https://img.pokemondb.net/sprites/scarlet-violet/icon/brute-bonnet.png,Brute Bonnet,,"['Grass', 'Dark']",570,111,127,99,79,99,55
0987,https://img.pokemondb.net/sprites/scarlet-violet/icon/flutter-mane.png,Flutter Mane,,"['Ghost', 'Fairy']",570,55,55,55,135,135,135
0988,https://img.pokemondb.net/sprites/scarlet-violet/icon/slither-wing.png,Slither Wing,,"['Bug', 'Fighting']",570,85,135,79,85,105,81
0989,https://img.pokemondb.net/sprites/scarlet-violet/icon/sandy-shocks.png,Sandy Shocks,,"['Electric', 'Ground']",570,85,81,97,121,85,101
0990,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-treads.png,Iron Treads,,"['Ground', 'Steel']",570,90,112,120,72,70,106
0991,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-bundle.png,Iron Bundle,,"['Ice', 'Water']",570,56,80,114,124,60,136
0992,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-hands.png,Iron Hands,,"['Fighting', 'Electric']",570,154,140,108,50,68,50
0993,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-jugulis.png,Iron Jugulis,,"['Dark', 'Flying']",570,94,80,86,122,80,108
0994,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-moth.png,Iron Moth,,"['Fire', 'Poison']",570,80,70,60,140,110,110
0995,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-thorns.png,Iron Thorns,,"['Rock', 'Electric']",570,100,134,110,70,84,72
0996,https://img.pokemondb.net/sprites/scarlet-violet/icon/frigibax.png,Frigibax,,"['Dragon', 'Ice']",320,65,75,45,35,45,55
0997,https://img.pokemondb.net/sprites/scarlet-violet/icon/arctibax.png,Arctibax,,"['Dragon', 'Ice']",423,90,95,66,45,65,62
0998,https://img.pokemondb.net/sprites/scarlet-violet/icon/baxcalibur.png,Baxcalibur,,"['Dragon', 'Ice']",600,115,145,92,75,86,87
0999,https://img.pokemondb.net/sprites/scarlet-violet/icon/gimmighoul-chest.png,Gimmighoul,Chest Form,['Ghost'],300,45,30,70,75,70,10
0999,https://img.pokemondb.net/sprites/scarlet-violet/icon/gimmighoul-roaming.png,Gimmighoul,Roaming Form,['Ghost'],300,45,30,25,75,45,80
1000,https://img.pokemondb.net/sprites/scarlet-violet/icon/gholdengo.png,Gholdengo,,"['Steel', 'Ghost']",550,87,60,95,133,91,84
1001,https://img.pokemondb.net/sprites/scarlet-violet/icon/wo-chien.png,Wo-Chien,,"['Dark', 'Grass']",570,85,85,100,95,135,70
1002,https://img.pokemondb.net/sprites/scarlet-violet/icon/chien-pao.png,Chien-Pao,,"['Dark', 'Ice']",570,80,120,80,90,65,135
1003,https://img.pokemondb.net/sprites/scarlet-violet/icon/ting-lu.png,Ting-Lu,,"['Dark', 'Ground']",570,155,110,125,55,80,45
1004,https://img.pokemondb.net/sprites/scarlet-violet/icon/chi-yu.png,Chi-Yu,,"['Dark', 'Fire']",570,55,80,80,135,120,100
1005,https://img.pokemondb.net/sprites/scarlet-violet/icon/roaring-moon.png,Roaring Moon,,"['Dragon', 'Dark']",590,105,139,71,55,101,119
1006,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-valiant.png,Iron Valiant,,"['Fairy', 'Fighting']",590,74,130,90,120,60,116
1007,https://img.pokemondb.net/sprites/scarlet-violet/icon/koraidon.png,Koraidon,,"['Fighting', 'Dragon']",670,100,135,115,85,100,135
1008,https://img.pokemondb.net/sprites/scarlet-violet/icon/miraidon.png,Miraidon,,"['Electric', 'Dragon']",670,100,85,100,135,115,135
1009,https://img.pokemondb.net/sprites/scarlet-violet/icon/walking-wake.png,Walking Wake,,"['Water', 'Dragon']",590,99,83,91,125,83,109
1010,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-leaves.png,Iron Leaves,,"['Grass', 'Psychic']",590,90,130,88,70,108,104
1011,https://img.pokemondb.net/sprites/scarlet-violet/icon/dipplin.png,Dipplin,,"['Grass', 'Dragon']",485,80,80,110,95,80,40
